NodeID,Lat,Lon,Type,Street Name
#oseg4000000009048300,53.532936,-2.549803,1,43
#osgb4000000009048358,53.53314,-2.550364,0,[43 53]
#osgb4000000009047712,53.529956,-2.550896,0,[10 28]
#oseg4000000009047301,53.530181,-2.550899,1,10
#oseg4000000009047302,53.530415,-2.550826,1,10
#oseg4000000009047303,53.530559,-2.550783,1,10
#oseg4000000009047304,53.53082,-2.550681,1,10
#oseg4000000009047305,53.52998,-2.549538,1,28
#oseg4000000009047306,53.53001,-2.548965,1,28
#oseg4000000009047307,53.530019,-2.54886,1,28
#oseg4000000009047308,53.525933,-2.559743,1,52
#oseg4000000009047309,53.525951,-2.559732,1,52
#osgb5000005181120525,53.526024,-2.559684,0,[52]
#osgb4000000009047842,53.526316,-2.560427,0,[63 79]
#osgb4000000009047846,53.526113,-2.559625,0,[63 52]
#oseg4000000009047310,53.528058,-2.55514,1,17
#oseg4000000009047311,53.524114,-2.542976,1,64
#oseg4000000009047312,53.52406,-2.543036,1,64
#oseg4000000009047313,53.523924,-2.543125,1,64
#oseg4000000009047314,53.523897,-2.543139,1,64
#oseg4000000009047315,53.523816,-2.543169,1,64
#oseg4000000009047316,53.523744,-2.543168,1,64
#oseg4000000009047317,53.52369,-2.543152,1,64
#oseg4000000009047318,53.523655,-2.543136,1,64
#oseg4000000009047319,53.523628,-2.543076,1,64
#oseg4000000009047320,53.523601,-2.542985,1,64
#oseg4000000009047321,53.523532,-2.542366,1,64
#oseg4000000009047322,53.523524,-2.54229,1,64
#oseg4000000009047323,53.523506,-2.542245,1,64
#oseg4000000009047324,53.523479,-2.542199,1,64
#oseg4000000009047325,53.523452,-2.542184,1,64
#osgb4000000009047908,53.523353,-2.542197,0,[64]
#oseg4000000009047326,53.530532,-2.558597,1,65
#oseg4000000009047327,53.530736,-2.559158,1,65
#oseg4000000009047328,53.530744,-2.559249,1,65
#oseg4000000009047329,53.530735,-2.559279,1,65
#oseg4000000009047330,53.530699,-2.559339,1,65
#osgb4000000009047915,53.530413,-2.559618,0,[65]
#osgb4000000009047673,53.526184,-2.557952,0,[66  4]
#oseg4000000009047331,53.526254,-2.55839,1,66
#oseg4000000009047332,53.526272,-2.558436,1,66
#oseg4000000009047333,53.526289,-2.558466,1,66
#oseg4000000009047334,53.526316,-2.558481,1,66
#oseg4000000009047335,53.526334,-2.558482,1,66
#oseg4000000009047336,53.526361,-2.558467,1,66
#oseg4000000009047337,53.526397,-2.558437,1,66
#oseg4000000009047338,53.526434,-2.558392,1,66
#osgb4000000009048089,53.526488,-2.558318,0,[66]
#osgb4000000009048097,53.52858,-2.558771,0,[11]
#oseg4000000009047339,53.52509,-2.549626,1,24
#osgb4000000009048108,53.525115,-2.550069,0,[24]
#osgb4000000009048114,53.525707,-2.544416,0,[27]
#osgb4000000009048117,53.528725,-2.544289,0,[51]
#osgb4000000009047913,53.528779,-2.544163,0,[51]
#osgb4000000009048140,53.532904,-2.553836,0,[67]
#osgb4000000009526232,53.53292,-2.553969,0,[67]
#osgb4000000009526233,53.532811,-2.553815,0,[67]
#osgb4000000009526080,53.520521,-2.542459,0,[41]
#oseg4000000009046340,53.51731,-2.546795,1,13
#oseg4000000009046341,53.517148,-2.546839,1,13
#osgb4000000009665518,53.517093,-2.546848,0,[13]
#oseg4000000009047342,53.52766,-2.561426,1,2
#oseg4000000009047343,53.527686,-2.561506,1,2
#oseg4000000009047344,53.527784,-2.561804,1,2
#osgb5000005181120523,53.527825,-2.5619,0,[2]
#oseg4000000009047345,53.525963,-2.557097,1,35
#osgb4000000009046372,53.521928,-2.545347,0,[32]
#osgb4000000009046449,53.520935,-2.542349,0,[41]
#oseg4000000009047346,53.525106,-2.548208,1,12
#osgb4000000009047907,53.525649,-2.543405,0,[68]
#oseg4000000009047347,53.525469,-2.543446,1,68
#oseg4000000009047348,53.525406,-2.543476,1,68
#oseg4000000009047349,53.525298,-2.54355,1,68
#oseg4000000009047350,53.525217,-2.543579,1,68
#osgb4000000009048099,53.524101,-2.55542,0,[69]
#oseg4000000009048351,53.524156,-2.555316,1,69
#oseg4000000009048352,53.524156,-2.555285,1,69
#oseg4000000009048353,53.524156,-2.555255,1,69
#oseg4000000009048354,53.524156,-2.555225,1,69
#osgb4000000009047677,53.523871,-2.554663,0,[ 69 132]
#oseg4000000009047355,53.526876,-2.55419,1,26
#oseg4000000009047356,53.531878,-2.557121,1,61
#oseg4000000009047357,53.53186,-2.55694,1,61
#oseg4000000009047358,53.531852,-2.556729,1,61
#osgb4000000009047939,53.533417,-2.556523,0,[44]
#oseg4000000009048359,53.532981,-2.553621,1,67
#oseg4000000009048360,53.533,-2.553576,1,67
#osgb4000000009047942,53.533028,-2.553229,0,[67 53]
#osgb4000000009048211,53.525419,-2.547006,0,[38]
#oseg4000000009526361,53.532522,-2.549979,1,57
#osgb4000000009047947,53.532478,-2.549827,0,[57]
#osgb4000000009526226,53.532034,-2.550449,0,[19]
#osgb4000000009647272,53.518468,-2.545054,0,[13]
#oseg4000000009647362,53.518224,-2.54542,1,13
#oseg4000000009647363,53.517925,-2.545929,1,13
#osgb4000000009048145,53.533337,-2.552373,0,[70]
#osgb4000000009748433,53.533445,-2.55227,0,[70]
#oseg4000000009047364,53.527549,-2.560697,1,2
#osgb4000000009047689,53.525022,-2.542822,0,[21 27]
#oseg4000000009047365,53.525148,-2.542748,1,21
#oseg4000000009047366,53.525212,-2.542689,1,21
#oseg4000000009047367,53.525239,-2.542644,1,21
#oseg4000000009047368,53.525257,-2.542599,1,21
#oseg4000000009047369,53.525266,-2.542554,1,21
#oseg4000000009047370,53.525267,-2.542418,1,21
#oseg4000000009047371,53.525198,-2.541738,1,21
#oseg4000000009047372,53.525181,-2.541482,1,21
#oseg4000000009047373,53.525182,-2.541285,1,21
#oseg4000000009047374,53.525182,-2.54121,1,21
#osgb4000000009047835,53.523717,-2.557528,0,[71]
#oseg4000000009047375,53.523614,-2.557465,1,71
#oseg4000000009047376,53.523656,-2.55647,1,71
#oseg4000000009047377,53.523684,-2.55638,1,71
#osgb4000000009047676,53.523711,-2.556335,0,[ 71 132]
#osgb4000000009047581,53.526838,-2.558368,0,[72  2]
#oseg4000000009047378,53.526856,-2.558353,1,72
#oseg4000000009047379,53.528485,-2.55409,1,45
#oseg4000000009047380,53.528573,-2.554574,1,45
#oseg4000000009047381,53.528687,-2.555103,1,45
#oseg4000000009047382,53.528696,-2.555134,1,45
#oseg4000000009047383,53.528714,-2.555149,1,45
#oseg4000000009047384,53.528741,-2.555164,1,45
#oseg4000000009047385,53.528768,-2.55518,1,45
#oseg4000000009047386,53.527356,-2.549474,1,59
#oseg4000000009047387,53.52741,-2.5494,1,59
#oseg4000000009047388,53.527428,-2.54937,1,59
#oseg4000000009047389,53.527465,-2.549295,1,59
#oseg4000000009047390,53.527474,-2.549159,1,59
#osgb5000005185199984,53.527476,-2.5487,0,[59]
#oseg4000000009047391,53.524329,-2.542979,1,21
#oseg4000000009047392,53.524716,-2.542909,1,21
#oseg4000000009047393,53.524869,-2.542865,1,21
#oseg4000000009047394,53.525358,-2.54616,1,73
#osgb4000000009047912,53.527942,-2.543252,0,[74 51]
#oseg4000000009047395,53.527542,-2.544182,1,74
#oseg4000000009047396,53.527433,-2.544392,1,74
#oseg4000000009047397,53.527343,-2.544526,1,74
#oseg4000000009047398,53.527297,-2.544586,1,74
#oseg4000000009047399,53.527225,-2.54466,1,74
#oseg4000000009047400,53.527126,-2.54475,1,74
#oseg4000000009047401,53.527081,-2.544794,1,74
#oseg4000000009047402,53.526918,-2.544898,1,74
#osgb4000000009047911,53.526747,-2.545016,0,[74]
#oseg4000000009047403,53.530026,-2.560899,1,8
#oseg4000000009047404,53.53045,-2.560648,1,8
#oseg4000000009047405,53.533091,-2.55326,1,53
#oseg4000000009047406,53.533235,-2.553277,1,53
#oseg4000000009047407,53.533369,-2.553339,1,53
#oseg4000000009047408,53.53345,-2.553415,1,53
#oseg4000000009047409,53.533468,-2.553446,1,53
#oseg4000000009047410,53.533521,-2.553552,1,53
#oseg4000000009047411,53.533556,-2.553719,1,53
#osgb4000000009047843,53.525004,-2.558585,0,[ 75 147]
#oseg4000000009047412,53.525003,-2.558736,1,75
#oseg4000000009047413,53.525011,-2.558887,1,75
#oseg4000000009047414,53.525011,-2.558962,1,75
#oseg4000000009047415,53.525001,-2.559037,1,75
#oseg4000000009047416,53.524974,-2.559158,1,75
#oseg4000000009047417,53.524901,-2.559277,1,75
#oseg4000000009047418,53.524883,-2.559353,1,75
#oseg4000000009047419,53.524837,-2.559578,1,75
#osgb4000000009048086,53.524785,-2.559667,0,[75]
#oseg4000000009047420,53.533436,-2.554426,1,5
#osgb4000000009047634,53.5334,-2.554441,0,[5]
#osgb4000000009047948,53.532734,-2.550811,0,[53 57]
#osgb4000000009048212,53.5251,-2.544516,0,[27]
#oseg4000000009048421,53.525176,-2.544498,1,27
#osgb4000000009048127,53.532964,-2.559353,0,[76]
#osgb4000000009048220,53.53284,-2.558975,0,[76]
#osgb4000000009047932,53.530559,-2.55466,0,[28]
#osgb4000000009047707,53.530524,-2.554494,0,[28 18]
#osgb4000000009526065,53.527223,-2.559863,0,[2]
#osgb4000000009526225,53.533746,-2.551974,0,[43]
#osgb4000000009048146,53.533762,-2.552016,0,[43 70]
#osgb4000000009526119,53.523238,-2.534848,0,[ 51 121]
#oseg4000000009526422,53.523186,-2.534861,1,51
#oseg4000000009526423,53.523099,-2.534864,1,51
#osgb4000000009526085,53.522575,-2.534885,0,[51]
#osgb4000000009663622,53.513311,-2.545998,0,[77 98]
#oseg4000000009663424,53.513301,-2.54601,1,77
#oseg4000000009663425,53.513184,-2.546192,1,77
#oseg4000000009663426,53.513095,-2.546375,1,77
#oseg4000000009663427,53.513007,-2.546556,1,77
#oseg4000000009663428,53.512966,-2.546581,1,77
#oseg4000000009663429,53.512749,-2.546635,1,77
#osgb4000000009663620,53.512653,-2.54666,0,[77]
#osgb4000000009688515,53.514814,-2.54676,0,[13]
#osgb4000000009526052,53.513094,-2.544462,0,[13]
#osgb5000005181120499,53.527982,-2.559,0,[11]
#oseg5000005181120430,53.528262,-2.558848,1,11
#oseg5000005181120431,53.528245,-2.558822,1,11
#oseg5000005181120432,53.528231,-2.558805,1,11
#oseg5000005181120433,53.528215,-2.558788,1,11
#oseg5000005181120434,53.528197,-2.55878,1,11
#oseg5000005181120435,53.528177,-2.558772,1,11
#oseg5000005181120436,53.528147,-2.558767,1,11
#oseg5000005181120437,53.528124,-2.558768,1,11
#oseg5000005181120438,53.528104,-2.558775,1,11
#oseg5000005181120439,53.528085,-2.558785,1,11
#oseg5000005181120440,53.528065,-2.558798,1,11
#oseg5000005181120441,53.528047,-2.558816,1,11
#oseg5000005181120442,53.528032,-2.558837,1,11
#oseg5000005181120443,53.52802,-2.558862,1,11
#oseg5000005181120444,53.528005,-2.558895,1,11
#oseg5000005181120445,53.527988,-2.558957,1,11
#osgb4000000009666169,53.522839,-2.542935,0,[2]
#oseg4000000009666446,53.52289,-2.543202,1,2
#osgb4000000009046266,53.522917,-2.543338,0,[ 2 13]
#oseg4000000009046447,53.522083,-2.542724,1,78
#oseg4000000009046448,53.52212,-2.542679,1,78
#oseg4000000009046449,53.522129,-2.542649,1,78
#oseg4000000009046450,53.522138,-2.542559,1,78
#oseg4000000009046451,53.522002,-2.540973,1,78
#oseg4000000009046452,53.521993,-2.540838,1,78
#osgb4000000009046300,53.521974,-2.539178,0,[78  1]
#osgb4000000009047559,53.524448,-2.550492,0,[  2 135]
#oseg4000000009047453,53.524457,-2.550538,1,2
#osgb4000000009047583,53.524545,-2.550946,0,[  2 136]
#oseg4000000009048454,53.524158,-2.549056,1,2
#osgb4000000009047560,53.524158,-2.549071,0,[  2 112  93]
#osgb4000000009047585,53.524571,-2.551052,0,[ 2 85]
#oseg4000000009048455,53.533815,-2.552153,1,43
#oseg4000000009048456,53.534419,-2.553805,1,43
#osgb4000000009047841,53.525638,-2.561263,0,[79]
#oseg4000000009047457,53.525631,-2.560976,1,79
#oseg4000000009047458,53.52564,-2.560916,1,79
#oseg4000000009047459,53.525649,-2.560901,1,79
#oseg4000000009047460,53.525946,-2.56069,1,79
#oseg4000000009047461,53.524904,-2.556698,1,80
#oseg4000000009047462,53.524905,-2.556487,1,80
#oseg4000000009047463,53.524897,-2.556336,1,80
#osgb4000000009048098,53.524874,-2.556244,0,[80]
#oseg4000000009048464,53.531881,-2.556397,1,61
#oseg4000000009048465,53.531955,-2.555991,1,61
#oseg4000000009048466,53.531964,-2.555946,1,61
#oseg4000000009048467,53.531982,-2.555916,1,61
#oseg4000000009048468,53.531996,-2.555901,1,61
#oseg4000000009048469,53.532009,-2.555886,1,61
#oseg4000000009048470,53.532043,-2.555877,1,61
#oseg4000000009048471,53.532072,-2.555887,1,61
#oseg4000000009048472,53.532088,-2.555902,1,61
#osgb4000000009048138,53.532156,-2.555967,0,[61]
#oseg4000000009049473,53.52317,-2.53825,1,40
#oseg4000000009049474,53.523219,-2.538138,1,40
#oseg4000000009049475,53.523392,-2.537628,1,40
#oseg4000000009049476,53.523529,-2.537177,1,40
#oseg4000000009049477,53.523538,-2.537132,1,40
#oseg4000000009047478,53.523893,-2.538222,1,37
#oseg4000000009047479,53.523956,-2.538132,1,37
#oseg4000000009047480,53.52401,-2.538073,1,37
#osgb4000000009050886,53.524173,-2.537974,0,[37]
#oseg4000000009526481,53.513052,-2.544343,1,13
#osgb4000000009048335,53.526121,-2.548236,0,[12 59]
#oseg4000000009048482,53.526301,-2.548239,1,12
#osgb4000000009526042,53.516038,-2.547025,0,[13]
#oseg4000000009526483,53.515979,-2.547035,1,13
#osgb5000005185199997,53.523605,-2.545074,0,[81]
#oseg5000005185199484,53.523416,-2.545108,1,81
#osgb4000000009046271,53.514044,-2.546387,0,[ 13 106]
#osgb4000000009046251,53.513861,-2.546299,0,[13 42]
#oseg4000000009046485,53.521441,-2.539654,1,1
#oseg4000000009046486,53.521442,-2.539533,1,1
#oseg4000000009046487,53.52146,-2.539473,1,1
#oseg4000000009046488,53.521478,-2.539428,1,1
#oseg4000000009046489,53.521587,-2.539234,1,1
#oseg4000000009046490,53.521596,-2.539219,1,1
#oseg4000000009046491,53.52165,-2.539189,1,1
#oseg4000000009046492,53.521103,-2.542953,1,41
#oseg4000000009046493,53.52113,-2.542938,1,41
#osgb4000000009047604,53.52749,-2.560962,0,[2]
#oseg4000000009047494,53.527446,-2.560955,1,2
#oseg4000000009047495,53.524242,-2.556161,1,39
#oseg4000000009047496,53.524279,-2.555981,1,39
#oseg4000000009047497,53.524315,-2.555891,1,39
#oseg4000000009047498,53.524356,-2.555801,1,39
#oseg4000000009047499,53.524397,-2.555711,1,39
#oseg4000000009047500,53.524487,-2.555591,1,39
#oseg4000000009047501,53.524577,-2.555517,1,39
#oseg4000000009047502,53.528663,-2.562178,1,82
#oseg4000000009047503,53.528681,-2.562088,1,82
#oseg4000000009047504,53.528745,-2.561983,1,82
#oseg4000000009047505,53.528772,-2.561938,1,82
#oseg4000000009047506,53.52879,-2.561878,1,82
#oseg4000000009047507,53.528836,-2.561728,1,82
#oseg4000000009047508,53.528846,-2.561592,1,82
#oseg4000000009047509,53.528846,-2.561502,1,82
#oseg4000000009047510,53.52882,-2.561366,1,82
#osgb4000000009047868,53.528802,-2.56129,0,[82]
#oseg5000005181120511,53.527869,-2.559045,1,11
#oseg5000005181120512,53.527797,-2.559044,1,11
#oseg5000005181120513,53.52777,-2.559029,1,11
#oseg5000005181120514,53.527716,-2.558967,1,11
#oseg5000005181120515,53.527707,-2.558937,1,11
#oseg5000005181120516,53.527663,-2.558831,1,11
#oseg5000005181120517,53.52762,-2.558559,1,11
#osgb4000000009047888,53.527087,-2.553369,0,[83]
#osgb4000000009047894,53.527038,-2.550194,0,[17 26]
#oseg4000000009047518,53.527208,-2.550392,1,17
#oseg4000000009047519,53.527253,-2.550423,1,17
#oseg4000000009047520,53.527288,-2.550439,1,17
#oseg4000000009047521,53.527306,-2.550439,1,17
#oseg4000000009047522,53.527747,-2.550354,1,17
#oseg4000000009047523,53.52781,-2.550385,1,17
#oseg4000000009047524,53.527837,-2.550416,1,17
#oseg4000000009047525,53.527864,-2.550446,1,17
#oseg4000000009047526,53.527881,-2.550507,1,17
#oseg4000000009047527,53.52789,-2.550552,1,17
#oseg4000000009047528,53.527907,-2.550884,1,17
#oseg4000000009047529,53.52794,-2.551548,1,17
#oseg4000000009047530,53.52793,-2.551684,1,17
#oseg4000000009047531,53.527921,-2.551744,1,17
#oseg4000000009047532,53.527902,-2.551804,1,17
#oseg4000000009047533,53.527884,-2.551849,1,17
#oseg4000000009047534,53.527848,-2.551894,1,17
#oseg4000000009047535,53.527722,-2.552028,1,17
#oseg4000000009047536,53.527694,-2.552073,1,17
#oseg4000000009047537,53.531959,-2.558888,1,84
#oseg4000000009047538,53.532004,-2.558843,1,84
#oseg4000000009047539,53.53205,-2.558768,1,84
#oseg4000000009047540,53.5321,-2.558618,1,84
#oseg4000000009047541,53.532196,-2.558332,1,84
#oseg4000000009047542,53.532214,-2.558287,1,84
#oseg4000000009047543,53.532241,-2.558258,1,84
#osgb4000000009047926,53.532565,-2.558036,0,[84]
#osgb4000000009048087,53.526507,-2.561185,0,[63]
#oseg4000000009047544,53.52449,-2.551101,1,85
#oseg4000000009047545,53.52449,-2.551101,1,85
#oseg4000000009047546,53.524373,-2.55117,1,85
#osgb4000000009048104,53.524224,-2.551259,0,[85]
#osgb4000000009048126,53.532661,-2.558716,0,[84]
#oseg4000000009048547,53.532655,-2.558625,1,84
#oseg4000000009048548,53.532644,-2.558474,1,84
#oseg4000000009048549,53.532627,-2.558338,1,84
#oseg4000000009047550,53.526874,-2.554521,1,26
#osgb4000000009526245,53.530037,-2.543067,0,[12]
#oseg4000000009526551,53.530136,-2.542903,1,12
#oseg4000000009526552,53.530218,-2.542798,1,12
#oseg4000000009526553,53.530272,-2.542753,1,12
#oseg4000000009526554,53.530353,-2.542694,1,12
#oseg4000000009526555,53.530452,-2.542665,1,12
#osgb4000000009048329,53.530686,-2.542638,0,[ 12  43 130]
#oseg4000000009526556,53.531345,-2.551501,1,30
#osgb4000000009526224,53.531489,-2.551416,0,[30]
#osgb4000000009046268,53.522636,-2.539775,0,[  2 105]
#oseg4000000009046557,53.519487,-2.54444,1,13
#oseg4000000009046558,53.519253,-2.544483,1,13
#oseg4000000009046559,53.519154,-2.544497,1,13
#oseg4000000009046560,53.519073,-2.544526,1,13
#oseg4000000009046561,53.518893,-2.544599,1,13
#oseg4000000009046562,53.518803,-2.544643,1,13
#oseg4000000009046563,53.518749,-2.544672,1,13
#oseg4000000009046564,53.518704,-2.544717,1,13
#oseg4000000009046565,53.51864,-2.544788,1,13
#oseg4000000009046566,53.518622,-2.544806,1,13
#oseg4000000009046567,53.518558,-2.544913,1,13
#oseg4000000009046568,53.51852,-2.544975,1,13
#osgb4000000009748422,53.526763,-2.559157,0,[52]
#oseg4000000009748569,53.526853,-2.559092,1,52
#osgb5000005185199983,53.523077,-2.544075,0,[2]
#osgb5000005185199998,53.523132,-2.544329,0,[2]
#oseg4000000009046570,53.522667,-2.540907,1,2
#oseg4000000009046571,53.5227,-2.541601,1,2
#oseg4000000009046572,53.522725,-2.541888,1,2
#oseg4000000009047573,53.524237,-2.549464,1,2
#oseg4000000009047574,53.524413,-2.550311,1,2
#oseg4000000009047575,53.527544,-2.561107,1,2
#oseg4000000009047576,53.527509,-2.561046,1,2
#oseg4000000009047577,53.530046,-2.562453,1,20
#oseg4000000009047578,53.530091,-2.562393,1,20
#oseg4000000009047579,53.530118,-2.562318,1,20
#oseg4000000009047580,53.530128,-2.562258,1,20
#oseg4000000009047581,53.530119,-2.562182,1,20
#oseg4000000009047582,53.529862,-2.561379,1,20
#oseg4000000009047583,53.529839,-2.554771,1,18
#oseg4000000009047584,53.530163,-2.55467,1,18
#oseg4000000009047585,53.530289,-2.554611,1,18
#osgb4000000009724488,53.5237,-2.553546,0,[86]
#osgb4000000009047669,53.52353,-2.552758,0,[86 91]
#oseg4000000009047586,53.524003,-2.541587,1,21
#oseg4000000009047587,53.524039,-2.541663,1,21
#oseg4000000009047588,53.524066,-2.541709,1,21
#oseg4000000009047589,53.524083,-2.541784,1,21
#oseg4000000009047590,53.524083,-2.541845,1,21
#oseg4000000009047591,53.524133,-2.542765,1,21
#oseg4000000009047592,53.52415,-2.542856,1,21
#oseg4000000009047593,53.524159,-2.542886,1,21
#osgb4000000009047917,53.530648,-2.561542,0,[87]
#oseg4000000009047594,53.53085,-2.561483,1,87
#oseg4000000009047595,53.531004,-2.561409,1,87
#oseg4000000009047596,53.531085,-2.561365,1,87
#oseg4000000009047597,53.531193,-2.561261,1,87
#oseg4000000009047598,53.53122,-2.561201,1,87
#oseg4000000009047599,53.531238,-2.561156,1,87
#oseg4000000009047600,53.531239,-2.561126,1,87
#oseg4000000009047601,53.53123,-2.561035,1,87
#osgb5000005200196803,53.526751,-2.556939,0,[5]
#osgb4000000009047586,53.526494,-2.557051,0,[5 2]
#osgb4000000009048111,53.523146,-2.541285,0,[88]
#osgb4000000009048204,53.528789,-2.560161,0,[23]
#osgb4000000009048223,53.531307,-2.550261,0,[10]
#oseg4000000009048602,53.531335,-2.550463,1,10
#osgb4000000009048120,53.5321,-2.56015,0,[28 60 97]
#oseg4000000009048603,53.531965,-2.559672,1,28
#oseg4000000009046604,53.522829,-2.542884,1,2
#osgb4000000009725897,53.514909,-2.546807,0,[13]
#osgb5000005181120509,53.523051,-2.543957,0,[2]
#oseg5000005181120605,53.523057,-2.543986,1,2
#oseg5000005181120606,53.523075,-2.544067,1,2
#osgb4000000009047582,53.526679,-2.557762,0,[2 4]
#oseg4000000009047607,53.529914,-2.559886,1,89
#oseg4000000009047608,53.530058,-2.559798,1,89
#oseg4000000009047609,53.530076,-2.559783,1,89
#oseg4000000009047610,53.530095,-2.559738,1,89
#oseg4000000009047611,53.530113,-2.559648,1,89
#oseg4000000009047612,53.529894,-2.558589,1,89
#oseg4000000009047613,53.529753,-2.557908,1,89
#oseg4000000009047614,53.529524,-2.556849,1,89
#oseg4000000009047615,53.529506,-2.556834,1,89
#oseg4000000009047616,53.52929,-2.556948,1,89
#osgb4000000009047896,53.529017,-2.549752,0,[90]
#oseg4000000009047617,53.528959,-2.54868,1,90
#oseg4000000009047618,53.53268,-2.550705,1,57
#oseg4000000009047619,53.532618,-2.550508,1,57
#oseg4000000009047620,53.532583,-2.550402,1,57
#oseg4000000009047621,53.532565,-2.550281,1,57
#oseg4000000009047622,53.52504,-2.542883,1,27
#oseg4000000009047623,53.525075,-2.543094,1,27
#oseg4000000009047624,53.525109,-2.543577,1,27
#oseg4000000009046625,53.513743,-2.546584,1,42
#osgb4000000009716036,53.524796,-2.552761,0,[ 91 126]
#osgb4000000009047557,53.52505,-2.552491,0,[91  2]
#osgb4000000009046370,53.520006,-2.546198,0,[92]
#oseg4000000009046626,53.519903,-2.545743,1,92
#oseg4000000009046627,53.519886,-2.545592,1,92
#oseg4000000009046628,53.519879,-2.545169,1,92
#oseg4000000009046629,53.519897,-2.545094,1,92
#oseg4000000009046630,53.519925,-2.545049,1,92
#oseg4000000009046631,53.520006,-2.544975,1,92
#oseg4000000009046632,53.520042,-2.54493,1,92
#oseg4000000009046633,53.52006,-2.544885,1,92
#oseg4000000009046634,53.520069,-2.544855,1,92
#oseg4000000009046635,53.52007,-2.544629,1,92
#oseg4000000009046636,53.520053,-2.544433,1,92
#oseg4000000009047637,53.527377,-2.560411,1,2
#oseg4000000009047638,53.527509,-2.560941,1,2
#oseg4000000009047639,53.523441,-2.55238,1,86
#oseg4000000009047640,53.523398,-2.552123,1,86
#oseg4000000009047641,53.523389,-2.552017,1,86
#oseg4000000009047642,53.523179,-2.550808,1,86
#oseg4000000009047643,53.523136,-2.550491,1,86
#osgb4000000009047670,53.523086,-2.550233,0,[86]
#osgb5000005181120527,53.523877,-2.549246,0,[93]
#osgb4000000009047685,53.52359,-2.549425,0,[93 14]
#oseg4000000009047644,53.533105,-2.555961,1,94
#oseg4000000009047645,53.533104,-2.555915,1,94
#oseg4000000009047646,53.533098,-2.555719,1,94
#osgb4000000009047940,53.533082,-2.555523,0,[94]
#oseg4000000009047647,53.525006,-2.558524,1,75
#oseg4000000009047648,53.525233,-2.559583,1,95
#osgb4000000009048088,53.525224,-2.559523,0,[95]
#osgb4000000009047900,53.523985,-2.545645,0,[38 73]
#oseg4000000009048649,53.533153,-2.55919,1,76
#oseg4000000009048650,53.533316,-2.559026,1,76
#osgb4000000009047928,53.533388,-2.558967,0,[76]
#oseg4000000009748651,53.533446,-2.552269,1,70
#oseg4000000009748652,53.533563,-2.55221,1,70
#oseg4000000009748653,53.533635,-2.552151,1,70
#oseg4000000009748654,53.533699,-2.552076,1,70
#oseg4000000009047655,53.529299,-2.554966,1,45
#oseg4000000009526656,53.531133,-2.552481,1,96
#oseg4000000009526657,53.53132,-2.552375,1,96
#oseg4000000009526658,53.531452,-2.552322,1,96
#oseg4000000009526659,53.531624,-2.552338,1,96
#osgb4000000009526229,53.531797,-2.552256,0,[96]
#oseg4000000009046660,53.514914,-2.54681,1,13
#oseg4000000009688661,53.531682,-2.560438,1,60
#oseg4000000009688662,53.531691,-2.560423,1,60
#oseg4000000009688663,53.531925,-2.560191,1,60
#osgb4000000009724489,53.523592,-2.553633,0,[86]
#oseg4000000009048664,53.530818,-2.543273,1,43
#osgb5000005185199994,53.530844,-2.543378,0,[43]
#oseg4000000009047665,53.52787,-2.54316,1,51
#oseg4000000009047666,53.527754,-2.543023,1,51
#oseg4000000009046667,53.52261,-2.54353,1,13
#oseg4000000009046668,53.52243,-2.543649,1,13
#osgb4000000009046265,53.521808,-2.544018,0,[ 13 141]
#osgb4000000009046262,53.520143,-2.544373,0,[ 13 131]
#oseg4000000009526669,53.527156,-2.559609,1,2
#oseg4000000009047670,53.528198,-2.55208,1,45
#oseg4000000009047671,53.528207,-2.55205,1,45
#oseg4000000009047672,53.528243,-2.552035,1,45
#oseg4000000009047673,53.532611,-2.558006,1,84
#oseg4000000009047674,53.532719,-2.557947,1,84
#oseg4000000009047675,53.5328,-2.557918,1,84
#oseg4000000009047676,53.532926,-2.557889,1,84
#oseg4000000009047677,53.532998,-2.557875,1,84
#oseg4000000009047678,53.533186,-2.557908,1,84
#oseg4000000009047679,53.533303,-2.55794,1,84
#osgb4000000009047927,53.533366,-2.557971,0,[84]
#oseg4000000009047680,53.53301,-2.553229,1,53
#oseg4000000009047681,53.532912,-2.553167,1,53
#oseg4000000009047682,53.532849,-2.553136,1,53
#oseg4000000009047683,53.532742,-2.553029,1,53
#oseg4000000009047684,53.532652,-2.552922,1,53
#oseg4000000009047685,53.53259,-2.552816,1,53
#oseg4000000009047686,53.532527,-2.552725,1,53
#oseg4000000009047687,53.532474,-2.552603,1,53
#oseg4000000009047688,53.532447,-2.552527,1,53
#oseg4000000009047689,53.532323,-2.552133,1,53
#oseg4000000009047690,53.532306,-2.551997,1,53
#oseg4000000009047691,53.532306,-2.551862,1,53
#oseg4000000009047692,53.532316,-2.551801,1,53
#osgb4000000009047914,53.529156,-2.544738,0,[51]
#osgb4000000009048213,53.529248,-2.544847,0,[51 12]
#oseg4000000009047693,53.52697,-2.541976,1,51
#oseg4000000009047694,53.526808,-2.541783,1,51
#oseg4000000009047695,53.526724,-2.54164,1,51
#oseg4000000009047696,53.526623,-2.54143,1,51
#oseg4000000009047697,53.526534,-2.5412,1,51
#oseg4000000009047698,53.526491,-2.541051,1,51
#oseg4000000009047699,53.526463,-2.5407,1,51
#oseg4000000009047700,53.526451,-2.540332,1,51
#oseg4000000009047701,53.526446,-2.540031,1,51
#oseg4000000009047702,53.526456,-2.539933,1,51
